MQ135_AirQuality,MQ7_CO_ppm,PM25_ugm3,Sound_dB,Scenario,Alert_Level,DateTime
3.58,1.49,29.0,91.7,BOTH_POLLUTED,3,2026-01-04 16:15:01
0.48,1.21,586.2,93.6,BOTH_POLLUTED,3,2026-01-04 16:15:02
2.53,2.8,25.8,86.0,BOTH_POLLUTED,3,2026-01-04 16:15:03
0.5,34.34,14.3,93.9,BOTH_POLLUTED,3,2026-01-04 16:15:04
3.81,1.11,9.6,84.7,BOTH_POLLUTED,3,2026-01-04 16:15:05
0.21,0.89,363.6,89.9,BOTH_POLLUTED,3,2026-01-04 16:15:06
0.04,0.8,703.0,76.6,BOTH_POLLUTED,3,2026-01-04 16:15:07
0.1,3.03,539.2,83.8,BOTH_POLLUTED,3,2026-01-04 16:15:08
2.37,1.47,5.2,87.2,BOTH_POLLUTED,3,2026-01-04 16:15:09
3.21,3.82,18.1,88.2,BOTH_POLLUTED,3,2026-01-04 16:15:10
2.18,2.94,1.3,87.3,BOTH_POLLUTED,3,2026-01-04 16:15:11
0.38,41.2,29.4,88.7,BOTH_POLLUTED,3,2026-01-04 16:15:12
0.25,37.38,22.0,83.5,BOTH_POLLUTED,3,2026-01-04 16:15:13
0.32,3.13,466.5,76.2,BOTH_POLLUTED,3,2026-01-04 16:15:14
0.46,49.54,19.4,82.5,BOTH_POLLUTED,3,2026-01-04 16:15:15
0.33,2.3,712.4,89.3,BOTH_POLLUTED,3,2026-01-04 16:15:16
0.29,3.98,379.5,75.4,BOTH_POLLUTED,3,2026-01-04 16:15:17
0.13,1.73,744.3,93.3,BOTH_POLLUTED,3,2026-01-04 16:15:18
0.05,1.75,714.5,77.3,BOTH_POLLUTED,3,2026-01-04 16:15:19
0.03,1.83,852.2,91.0,BOTH_POLLUTED,3,2026-01-04 16:15:20
0.19,2.45,716.6,77.5,BOTH_POLLUTED,3,2026-01-04 16:15:21
2.05,1.8,19.5,89.3,BOTH_POLLUTED,3,2026-01-04 16:15:22
0.22,22.96,12.5,91.0,BOTH_POLLUTED,3,2026-01-04 16:15:23
0.11,2.44,411.5,88.5,BOTH_POLLUTED,3,2026-01-04 16:15:24
0.29,45.25,18.6,93.6,BOTH_POLLUTED,3,2026-01-04 16:15:25
3.14,4.3,20.6,92.3,BOTH_POLLUTED,3,2026-01-04 16:15:26
3.36,4.0,7.2,78.2,BOTH_POLLUTED,3,2026-01-04 16:15:27
0.3,43.75,28.9,77.0,BOTH_POLLUTED,3,2026-01-04 16:15:28
3.04,4.21,13.3,79.9,BOTH_POLLUTED,3,2026-01-04 16:15:29
0.07,55.47,29.9,75.5,BOTH_POLLUTED,3,2026-01-04 16:15:30
3.12,4.17,15.5,81.7,BOTH_POLLUTED,3,2026-01-04 16:15:31
4.71,2.35,13.5,83.8,BOTH_POLLUTED,3,2026-01-04 16:15:32
3.41,4.19,8.6,87.7,BOTH_POLLUTED,3,2026-01-04 16:15:33
0.22,52.49,24.0,88.3,BOTH_POLLUTED,3,2026-01-04 16:15:34
0.31,48.1,4.0,89.2,BOTH_POLLUTED,3,2026-01-04 16:15:35
4.54,3.62,2.7,76.2,BOTH_POLLUTED,3,2026-01-04 16:15:36
0.34,3.4,317.9,93.3,BOTH_POLLUTED,3,2026-01-04 16:15:37
3.28,2.89,12.1,84.5,BOTH_POLLUTED,3,2026-01-04 16:15:38
0.31,34.39,22.6,81.7,BOTH_POLLUTED,3,2026-01-04 16:15:39
0.43,4.16,667.3,83.7,BOTH_POLLUTED,3,2026-01-04 16:15:40
0.17,0.93,197.6,88.4,BOTH_POLLUTED,3,2026-01-04 16:15:41
3.88,2.38,4.6,93.8,BOTH_POLLUTED,3,2026-01-04 16:15:42
0.46,59.34,18.8,80.5,BOTH_POLLUTED,3,2026-01-04 16:15:43
3.72,4.29,10.9,92.4,BOTH_POLLUTED,3,2026-01-04 16:15:44
0.06,3.24,839.5,94.9,BOTH_POLLUTED,3,2026-01-04 16:15:45
2.73,0.66,1.9,89.8,BOTH_POLLUTED,3,2026-01-04 16:15:46
3.44,0.68,19.6,76.9,BOTH_POLLUTED,3,2026-01-04 16:15:47
3.68,2.35,10.0,83.8,BOTH_POLLUTED,3,2026-01-04 16:15:48
0.41,1.02,469.0,88.8,BOTH_POLLUTED,3,2026-01-04 16:15:49
2.93,1.35,16.8,89.2,BOTH_POLLUTED,3,2026-01-04 16:15:50
0.01,28.95,9.8,82.0,BOTH_POLLUTED,3,2026-01-04 16:15:51
4.75,2.39,2.5,87.1,BOTH_POLLUTED,3,2026-01-04 16:15:52
4.07,3.84,16.1,82.4,BOTH_POLLUTED,3,2026-01-04 16:15:53
2.16,0.89,24.9,87.5,BOTH_POLLUTED,3,2026-01-04 16:15:54
3.3,4.11,14.5,88.4,BOTH_POLLUTED,3,2026-01-04 16:15:55
0.48,2.06,174.4,91.2,BOTH_POLLUTED,3,2026-01-04 16:15:56
2.39,0.7,27.3,83.2,BOTH_POLLUTED,3,2026-01-04 16:15:57
0.26,1.53,279.8,81.2,BOTH_POLLUTED,3,2026-01-04 16:15:58
0.44,4.13,667.6,75.4,BOTH_POLLUTED,3,2026-01-04 16:15:59
3.62,1.55,1.3,94.0,BOTH_POLLUTED,3,2026-01-04 16:16:00
0.49,47.3,26.0,76.9,BOTH_POLLUTED,3,2026-01-04 16:16:01
2.36,3.35,0.5,92.1,BOTH_POLLUTED,3,2026-01-04 16:16:02
0.35,39.53,17.3,83.7,BOTH_POLLUTED,3,2026-01-04 16:16:03
0.22,4.03,351.7,83.6,BOTH_POLLUTED,3,2026-01-04 16:16:04
0.32,4.11,662.9,89.6,BOTH_POLLUTED,3,2026-01-04 16:16:05
0.22,39.02,17.0,92.9,BOTH_POLLUTED,3,2026-01-04 16:16:06
2.59,4.29,2.4,79.2,BOTH_POLLUTED,3,2026-01-04 16:16:07
4.63,4.02,5.8,75.1,BOTH_POLLUTED,3,2026-01-04 16:16:08
0.36,1.25,744.1,94.2,BOTH_POLLUTED,3,2026-01-04 16:16:09
0.13,55.85,22.1,86.7,BOTH_POLLUTED,3,2026-01-04 16:16:10
0.04,24.46,16.4,94.0,BOTH_POLLUTED,3,2026-01-04 16:16:11
0.32,21.49,17.8,86.4,BOTH_POLLUTED,3,2026-01-04 16:16:12
4.81,4.7,2.1,81.4,BOTH_POLLUTED,3,2026-01-04 16:16:13
0.47,23.06,11.1,76.8,BOTH_POLLUTED,3,2026-01-04 16:16:14
0.49,28.56,1.9,94.4,BOTH_POLLUTED,3,2026-01-04 16:16:15
0.43,4.83,692.3,91.8,BOTH_POLLUTED,3,2026-01-04 16:16:16
0.41,3.37,544.4,80.0,BOTH_POLLUTED,3,2026-01-04 16:16:17
0.01,3.78,626.0,82.6,BOTH_POLLUTED,3,2026-01-04 16:16:18
0.27,3.06,198.9,86.3,BOTH_POLLUTED,3,2026-01-04 16:16:19
0.02,4.09,347.0,77.5,BOTH_POLLUTED,3,2026-01-04 16:16:20
0.41,55.79,23.5,91.2,BOTH_POLLUTED,3,2026-01-04 16:16:21
0.5,2.84,266.3,76.9,BOTH_POLLUTED,3,2026-01-04 16:16:22
0.08,4.45,896.7,75.1,BOTH_POLLUTED,3,2026-01-04 16:16:23
0.11,42.01,22.4,87.3,BOTH_POLLUTED,3,2026-01-04 16:16:24
0.45,2.77,594.8,82.1,BOTH_POLLUTED,3,2026-01-04 16:16:25
2.19,4.32,29.2,76.7,BOTH_POLLUTED,3,2026-01-04 16:16:26
4.7,4.98,13.3,78.1,BOTH_POLLUTED,3,2026-01-04 16:16:27
3.21,2.6,13.4,79.8,BOTH_POLLUTED,3,2026-01-04 16:16:28
0.31,59.1,4.1,76.9,BOTH_POLLUTED,3,2026-01-04 16:16:29
0.18,41.57,15.8,83.4,BOTH_POLLUTED,3,2026-01-04 16:16:30
2.47,3.74,27.7,93.9,BOTH_POLLUTED,3,2026-01-04 16:16:31
0.35,46.0,7.5,94.1,BOTH_POLLUTED,3,2026-01-04 16:16:32
0.15,1.17,335.7,81.4,BOTH_POLLUTED,3,2026-01-04 16:16:33
4.25,1.95,27.0,76.8,BOTH_POLLUTED,3,2026-01-04 16:16:34
0.06,52.47,2.7,82.9,BOTH_POLLUTED,3,2026-01-04 16:16:35
2.7,2.85,22.9,83.0,BOTH_POLLUTED,3,2026-01-04 16:16:36
0.08,4.39,399.0,83.5,BOTH_POLLUTED,3,2026-01-04 16:16:37
0.41,41.62,25.3,80.8,BOTH_POLLUTED,3,2026-01-04 16:16:38
0.23,3.38,733.7,82.2,BOTH_POLLUTED,3,2026-01-04 16:16:39
0.11,1.91,250.4,82.2,BOTH_POLLUTED,3,2026-01-04 16:16:40
2.65,3.65,17.1,77.2,BOTH_POLLUTED,3,2026-01-04 16:16:41
4.59,0.51,22.5,86.2,BOTH_POLLUTED,3,2026-01-04 16:16:42
4.46,2.8,20.8,90.2,BOTH_POLLUTED,3,2026-01-04 16:16:43
4.8,3.63,11.1,87.5,BOTH_POLLUTED,3,2026-01-04 16:16:44
2.38,2.12,21.6,84.1,BOTH_POLLUTED,3,2026-01-04 16:16:45
0.08,48.23,11.7,79.5,BOTH_POLLUTED,3,2026-01-04 16:16:46
0.38,3.16,586.0,79.4,BOTH_POLLUTED,3,2026-01-04 16:16:47
0.23,56.69,30.0,84.3,BOTH_POLLUTED,3,2026-01-04 16:16:48
0.13,35.78,21.9,82.8,BOTH_POLLUTED,3,2026-01-04 16:16:49
0.18,0.59,813.3,89.8,BOTH_POLLUTED,3,2026-01-04 16:16:50
0.42,1.53,385.4,89.9,BOTH_POLLUTED,3,2026-01-04 16:16:51
0.09,2.04,857.2,89.5,BOTH_POLLUTED,3,2026-01-04 16:16:52
0.42,2.0,791.7,87.9,BOTH_POLLUTED,3,2026-01-04 16:16:53
0.41,1.84,559.9,93.0,BOTH_POLLUTED,3,2026-01-04 16:16:54
2.26,1.65,1.8,80.3,BOTH_POLLUTED,3,2026-01-04 16:16:55
0.4,4.23,676.8,80.1,BOTH_POLLUTED,3,2026-01-04 16:16:56
0.04,3.27,595.4,92.4,BOTH_POLLUTED,3,2026-01-04 16:16:57
4.65,3.87,4.3,90.4,BOTH_POLLUTED,3,2026-01-04 16:16:58
0.29,58.27,4.8,83.4,BOTH_POLLUTED,3,2026-01-04 16:16:59
2.06,3.77,15.9,86.3,BOTH_POLLUTED,3,2026-01-04 16:17:00
0.21,27.82,22.5,89.2,BOTH_POLLUTED,3,2026-01-04 16:17:01
0.12,2.45,196.9,77.4,BOTH_POLLUTED,3,2026-01-04 16:17:02
4.96,3.59,15.0,94.8,BOTH_POLLUTED,3,2026-01-04 16:17:03
0.03,1.55,659.3,80.2,BOTH_POLLUTED,3,2026-01-04 16:17:04
0.31,22.61,4.0,92.4,BOTH_POLLUTED,3,2026-01-04 16:17:05
0.21,4.5,310.9,87.7,BOTH_POLLUTED,3,2026-01-04 16:17:06
0.28,0.61,501.0,85.1,BOTH_POLLUTED,3,2026-01-04 16:17:07
0.46,2.04,674.5,91.9,BOTH_POLLUTED,3,2026-01-04 16:17:08
0.4,1.41,219.2,84.4,BOTH_POLLUTED,3,2026-01-04 16:17:09
4.67,1.72,25.7,79.7,BOTH_POLLUTED,3,2026-01-04 16:17:10
0.33,42.78,2.5,85.2,BOTH_POLLUTED,3,2026-01-04 16:17:11
0.34,0.96,638.5,93.6,BOTH_POLLUTED,3,2026-01-04 16:17:12
2.27,1.6,2.6,75.2,BOTH_POLLUTED,3,2026-01-04 16:17:13
2.43,2.98,0.5,77.4,BOTH_POLLUTED,3,2026-01-04 16:17:14
0.06,19.24,12.4,82.7,BOTH_POLLUTED,3,2026-01-04 16:17:15
0.45,33.6,26.0,83.3,BOTH_POLLUTED,3,2026-01-04 16:17:16
0.16,4.65,810.8,86.9,BOTH_POLLUTED,3,2026-01-04 16:17:17
4.01,1.57,3.5,77.7,BOTH_POLLUTED,3,2026-01-04 16:17:18
4.3,1.15,13.7,80.4,BOTH_POLLUTED,3,2026-01-04 16:17:19
0.15,53.82,21.4,84.8,BOTH_POLLUTED,3,2026-01-04 16:17:20
2.23,4.02,6.6,75.5,BOTH_POLLUTED,3,2026-01-04 16:17:21
2.14,4.45,24.7,90.1,BOTH_POLLUTED,3,2026-01-04 16:17:22
2.46,2.53,23.8,86.7,BOTH_POLLUTED,3,2026-01-04 16:17:23
3.47,2.94,3.4,94.6,BOTH_POLLUTED,3,2026-01-04 16:17:24
0.24,4.1,614.3,75.3,BOTH_POLLUTED,3,2026-01-04 16:17:25
0.02,31.74,17.7,86.8,BOTH_POLLUTED,3,2026-01-04 16:17:26
0.07,58.61,5.5,80.9,BOTH_POLLUTED,3,2026-01-04 16:17:27
0.24,4.13,453.7,75.4,BOTH_POLLUTED,3,2026-01-04 16:17:28
0.1,2.92,259.2,93.7,BOTH_POLLUTED,3,2026-01-04 16:17:29
0.36,0.64,197.4,76.3,BOTH_POLLUTED,3,2026-01-04 16:17:30
0.21,2.37,856.0,78.7,BOTH_POLLUTED,3,2026-01-04 16:17:31
4.45,4.57,0.0,92.5,BOTH_POLLUTED,3,2026-01-04 16:17:32
3.58,4.09,7.3,82.1,BOTH_POLLUTED,3,2026-01-04 16:17:33
4.68,2.53,3.3,85.4,BOTH_POLLUTED,3,2026-01-04 16:17:34
0.23,48.4,5.9,84.7,BOTH_POLLUTED,3,2026-01-04 16:17:35
4.09,0.93,29.0,83.0,BOTH_POLLUTED,3,2026-01-04 16:17:36
3.33,4.94,15.6,89.0,BOTH_POLLUTED,3,2026-01-04 16:17:37
2.28,4.83,26.0,93.0,BOTH_POLLUTED,3,2026-01-04 16:17:38
2.39,0.75,14.5,94.7,BOTH_POLLUTED,3,2026-01-04 16:17:39
0.02,28.71,25.2,75.7,BOTH_POLLUTED,3,2026-01-04 16:17:40
0.12,3.63,222.3,93.1,BOTH_POLLUTED,3,2026-01-04 16:17:41
0.44,3.4,877.1,93.0,BOTH_POLLUTED,3,2026-01-04 16:17:42
0.14,44.41,28.9,85.8,BOTH_POLLUTED,3,2026-01-04 16:17:43
0.14,58.65,1.6,89.6,BOTH_POLLUTED,3,2026-01-04 16:17:44
0.34,49.49,1.0,90.7,BOTH_POLLUTED,3,2026-01-04 16:17:45
0.32,2.35,827.0,87.0,BOTH_POLLUTED,3,2026-01-04 16:17:46
0.13,2.67,251.5,83.7,BOTH_POLLUTED,3,2026-01-04 16:17:47
0.5,50.93,15.8,89.0,BOTH_POLLUTED,3,2026-01-04 16:17:48
0.17,4.75,737.0,94.6,BOTH_POLLUTED,3,2026-01-04 16:17:49
0.39,4.56,161.3,84.8,BOTH_POLLUTED,3,2026-01-04 16:17:50
0.25,26.7,23.3,88.2,BOTH_POLLUTED,3,2026-01-04 16:17:51
2.46,2.4,29.6,75.1,BOTH_POLLUTED,3,2026-01-04 16:17:52
2.25,2.85,29.1,83.1,BOTH_POLLUTED,3,2026-01-04 16:17:53
0.34,50.62,15.4,79.2,BOTH_POLLUTED,3,2026-01-04 16:17:54
4.61,1.79,0.5,90.8,BOTH_POLLUTED,3,2026-01-04 16:17:55
0.19,2.8,597.4,87.8,BOTH_POLLUTED,3,2026-01-04 16:17:56
0.44,3.52,849.6,93.7,BOTH_POLLUTED,3,2026-01-04 16:17:57
4.51,2.29,6.8,89.8,BOTH_POLLUTED,3,2026-01-04 16:17:58
0.19,27.56,10.6,86.0,BOTH_POLLUTED,3,2026-01-04 16:17:59
4.4,0.99,20.2,75.6,BOTH_POLLUTED,3,2026-01-04 16:18:00
3.76,3.87,24.7,92.9,BOTH_POLLUTED,3,2026-01-04 16:18:01
2.93,0.66,5.0,85.5,BOTH_POLLUTED,3,2026-01-04 16:18:02
0.26,15.4,26.3,75.9,BOTH_POLLUTED,3,2026-01-04 16:18:03
0.37,2.41,491.6,85.8,BOTH_POLLUTED,3,2026-01-04 16:18:04
0.15,4.38,447.8,84.1,BOTH_POLLUTED,3,2026-01-04 16:18:05
0.14,15.91,24.0,81.1,BOTH_POLLUTED,3,2026-01-04 16:18:06
4.61,1.4,16.2,89.3,BOTH_POLLUTED,3,2026-01-04 16:18:07
4.93,2.31,17.7,94.4,BOTH_POLLUTED,3,2026-01-04 16:18:08
2.29,3.85,15.1,81.6,BOTH_POLLUTED,3,2026-01-04 16:18:09
0.04,24.16,4.2,94.7,BOTH_POLLUTED,3,2026-01-04 16:18:10
0.01,4.05,800.0,75.6,BOTH_POLLUTED,3,2026-01-04 16:18:11
0.23,28.42,5.5,91.6,BOTH_POLLUTED,3,2026-01-04 16:18:12
0.24,20.5,2.4,75.8,BOTH_POLLUTED,3,2026-01-04 16:18:13
0.26,4.27,695.6,85.8,BOTH_POLLUTED,3,2026-01-04 16:18:14
0.31,54.41,29.3,75.9,BOTH_POLLUTED,3,2026-01-04 16:18:15
2.37,2.14,28.6,94.7,BOTH_POLLUTED,3,2026-01-04 16:18:16
0.05,16.04,0.8,80.4,BOTH_POLLUTED,3,2026-01-04 16:18:17
2.07,0.84,29.9,89.6,BOTH_POLLUTED,3,2026-01-04 16:18:18
0.44,1.99,209.6,85.1,BOTH_POLLUTED,3,2026-01-04 16:18:19
0.34,2.85,456.8,86.3,BOTH_POLLUTED,3,2026-01-04 16:18:20
0.11,19.02,1.8,78.5,BOTH_POLLUTED,3,2026-01-04 16:18:21
3.5,4.25,15.7,91.3,BOTH_POLLUTED,3,2026-01-04 16:18:22
0.11,2.72,172.2,86.2,BOTH_POLLUTED,3,2026-01-04 16:18:23
0.38,20.61,15.8,80.0,BOTH_POLLUTED,3,2026-01-04 16:18:24
0.17,32.04,19.9,93.6,BOTH_POLLUTED,3,2026-01-04 16:18:25
0.19,59.5,17.1,75.2,BOTH_POLLUTED,3,2026-01-04 16:18:26
0.44,2.08,606.6,80.3,BOTH_POLLUTED,3,2026-01-04 16:18:27
0.1,55.34,2.4,85.5,BOTH_POLLUTED,3,2026-01-04 16:18:28
4.38,0.6,24.0,78.5,BOTH_POLLUTED,3,2026-01-04 16:18:29
0.19,58.62,14.0,83.2,BOTH_POLLUTED,3,2026-01-04 16:18:30
0.48,15.55,11.8,82.0,BOTH_POLLUTED,3,2026-01-04 16:18:31
2.32,4.44,23.7,82.8,BOTH_POLLUTED,3,2026-01-04 16:18:32
3.08,1.48,10.3,84.3,BOTH_POLLUTED,3,2026-01-04 16:18:33
2.93,4.42,5.0,92.1,BOTH_POLLUTED,3,2026-01-04 16:18:34
0.15,24.39,20.5,75.6,BOTH_POLLUTED,3,2026-01-04 16:18:35
0.17,2.71,702.6,84.0,BOTH_POLLUTED,3,2026-01-04 16:18:36
4.28,0.95,5.2,80.2,BOTH_POLLUTED,3,2026-01-04 16:18:37
0.36,21.33,28.3,81.4,BOTH_POLLUTED,3,2026-01-04 16:18:38
0.32,24.51,9.0,83.2,BOTH_POLLUTED,3,2026-01-04 16:18:39
0.05,3.74,406.4,86.1,BOTH_POLLUTED,3,2026-01-04 16:18:40
0.33,18.88,5.7,80.6,BOTH_POLLUTED,3,2026-01-04 16:18:41
0.36,55.39,2.4,77.3,BOTH_POLLUTED,3,2026-01-04 16:18:42
4.96,4.41,28.6,88.1,BOTH_POLLUTED,3,2026-01-04 16:18:43
0.42,3.17,317.9,86.6,BOTH_POLLUTED,3,2026-01-04 16:18:44
0.08,2.76,339.7,89.7,BOTH_POLLUTED,3,2026-01-04 16:18:45
0.45,40.69,8.8,84.9,BOTH_POLLUTED,3,2026-01-04 16:18:46
3.21,0.87,2.1,93.6,BOTH_POLLUTED,3,2026-01-04 16:18:47
0.22,33.73,21.3,81.3,BOTH_POLLUTED,3,2026-01-04 16:18:48
3.72,0.63,0.8,80.9,BOTH_POLLUTED,3,2026-01-04 16:18:49
4.02,3.2,13.6,84.5,BOTH_POLLUTED,3,2026-01-04 16:18:50
0.45,51.61,14.6,87.1,BOTH_POLLUTED,3,2026-01-04 16:18:51
0.32,29.69,11.4,85.5,BOTH_POLLUTED,3,2026-01-04 16:18:52
0.25,57.92,27.7,91.2,BOTH_POLLUTED,3,2026-01-04 16:18:53
0.28,1.08,488.9,88.8,BOTH_POLLUTED,3,2026-01-04 16:18:54
2.89,1.18,2.5,77.1,BOTH_POLLUTED,3,2026-01-04 16:18:55
0.46,44.75,4.1,90.4,BOTH_POLLUTED,3,2026-01-04 16:18:56
0.12,17.25,21.3,89.1,BOTH_POLLUTED,3,2026-01-04 16:18:57
0.11,2.02,613.0,92.8,BOTH_POLLUTED,3,2026-01-04 16:18:58
3.24,2.18,12.6,82.1,BOTH_POLLUTED,3,2026-01-04 16:18:59
0.12,53.99,21.3,85.9,BOTH_POLLUTED,3,2026-01-04 16:19:00
0.02,4.84,465.5,88.6,BOTH_POLLUTED,3,2026-01-04 16:19:01
0.36,4.73,896.7,87.9,BOTH_POLLUTED,3,2026-01-04 16:19:02
0.34,2.56,652.8,81.6,BOTH_POLLUTED,3,2026-01-04 16:19:03
0.39,1.82,797.0,85.5,BOTH_POLLUTED,3,2026-01-04 16:19:04
0.02,1.19,715.4,84.5,BOTH_POLLUTED,3,2026-01-04 16:19:05
0.4,2.77,507.7,84.9,BOTH_POLLUTED,3,2026-01-04 16:19:06
0.26,2.54,226.7,91.8,BOTH_POLLUTED,3,2026-01-04 16:19:07
2.12,4.88,17.3,86.0,BOTH_POLLUTED,3,2026-01-04 16:19:08
0.28,17.43,3.9,78.0,BOTH_POLLUTED,3,2026-01-04 16:19:09
2.52,4.01,0.0,76.0,BOTH_POLLUTED,3,2026-01-04 16:19:10
0.38,38.92,3.1,94.3,BOTH_POLLUTED,3,2026-01-04 16:19:11
2.63,3.61,15.0,94.9,BOTH_POLLUTED,3,2026-01-04 16:19:12
0.4,4.66,740.4,89.3,BOTH_POLLUTED,3,2026-01-04 16:19:13
0.2,2.1,377.3,77.5,BOTH_POLLUTED,3,2026-01-04 16:19:14
0.07,20.11,13.0,83.4,BOTH_POLLUTED,3,2026-01-04 16:19:15
0.14,2.32,831.7,81.0,BOTH_POLLUTED,3,2026-01-04 16:19:16
0.19,47.26,28.1,86.3,BOTH_POLLUTED,3,2026-01-04 16:19:17
0.11,3.71,265.8,91.2,BOTH_POLLUTED,3,2026-01-04 16:19:18
0.11,31.91,16.1,85.0,BOTH_POLLUTED,3,2026-01-04 16:19:19
0.29,3.34,256.4,78.2,BOTH_POLLUTED,3,2026-01-04 16:19:20
3.88,4.76,26.3,84.0,BOTH_POLLUTED,3,2026-01-04 16:19:21
2.94,3.1,23.6,82.7,BOTH_POLLUTED,3,2026-01-04 16:19:22
3.31,0.63,7.8,76.6,BOTH_POLLUTED,3,2026-01-04 16:19:23
0.4,0.56,815.1,87.5,BOTH_POLLUTED,3,2026-01-04 16:19:24
0.08,2.85,283.7,82.8,BOTH_POLLUTED,3,2026-01-04 16:19:25
0.28,1.95,432.7,82.1,BOTH_POLLUTED,3,2026-01-04 16:19:26
4.81,2.83,6.1,88.7,BOTH_POLLUTED,3,2026-01-04 16:19:27
0.25,56.29,9.1,88.8,BOTH_POLLUTED,3,2026-01-04 16:19:28
2.79,2.11,16.5,83.9,BOTH_POLLUTED,3,2026-01-04 16:19:29
0.31,1.99,549.3,91.0,BOTH_POLLUTED,3,2026-01-04 16:19:30
2.57,2.49,17.1,84.7,BOTH_POLLUTED,3,2026-01-04 16:19:31
0.02,41.31,25.3,89.6,BOTH_POLLUTED,3,2026-01-04 16:19:32
0.14,4.2,650.2,77.5,BOTH_POLLUTED,3,2026-01-04 16:19:33
3.4,1.43,26.4,90.4,BOTH_POLLUTED,3,2026-01-04 16:19:34
0.11,15.22,24.5,85.9,BOTH_POLLUTED,3,2026-01-04 16:19:35
0.44,54.14,0.9,86.4,BOTH_POLLUTED,3,2026-01-04 16:19:36
2.69,1.32,8.8,92.3,BOTH_POLLUTED,3,2026-01-04 16:19:37
0.46,0.54,503.7,92.3,BOTH_POLLUTED,3,2026-01-04 16:19:38
0.13,48.07,1.3,78.2,BOTH_POLLUTED,3,2026-01-04 16:19:39
0.33,0.57,359.0,84.2,BOTH_POLLUTED,3,2026-01-04 16:19:40
0.38,23.75,28.0,78.9,BOTH_POLLUTED,3,2026-01-04 16:19:41
4.79,4.07,13.4,92.6,BOTH_POLLUTED,3,2026-01-04 16:19:42
0.32,1.0,768.7,80.2,BOTH_POLLUTED,3,2026-01-04 16:19:43
0.03,4.38,201.9,76.2,BOTH_POLLUTED,3,2026-01-04 16:19:44
2.82,2.25,26.8,80.2,BOTH_POLLUTED,3,2026-01-04 16:19:45
0.32,29.8,25.1,87.4,BOTH_POLLUTED,3,2026-01-04 16:19:46
3.52,2.33,11.5,94.4,BOTH_POLLUTED,3,2026-01-04 16:19:47
4.85,3.83,13.5,79.9,BOTH_POLLUTED,3,2026-01-04 16:19:48
4.04,1.65,15.8,88.8,BOTH_POLLUTED,3,2026-01-04 16:19:49
0.25,2.25,777.4,83.5,BOTH_POLLUTED,3,2026-01-04 16:19:50
0.15,29.18,26.3,90.1,BOTH_POLLUTED,3,2026-01-04 16:19:51
2.24,2.22,11.0,75.5,BOTH_POLLUTED,3,2026-01-04 16:19:52
0.46,0.54,419.9,86.0,BOTH_POLLUTED,3,2026-01-04 16:19:53
0.3,0.9,343.3,87.2,BOTH_POLLUTED,3,2026-01-04 16:19:54
0.1,2.71,859.3,82.2,BOTH_POLLUTED,3,2026-01-04 16:19:55
0.35,42.59,1.6,94.8,BOTH_POLLUTED,3,2026-01-04 16:19:56
0.43,50.81,17.1,76.7,BOTH_POLLUTED,3,2026-01-04 16:19:57
0.04,29.3,28.7,81.7,BOTH_POLLUTED,3,2026-01-04 16:19:58
0.38,3.48,167.8,87.1,BOTH_POLLUTED,3,2026-01-04 16:19:59
3.18,1.92,18.1,94.7,BOTH_POLLUTED,3,2026-01-04 16:20:00
0.15,4.17,846.0,93.2,BOTH_POLLUTED,3,2026-01-04 16:20:01
0.25,0.71,869.2,88.4,BOTH_POLLUTED,3,2026-01-04 16:20:02
4.65,2.31,2.2,83.4,BOTH_POLLUTED,3,2026-01-04 16:20:03
0.22,47.15,1.9,92.0,BOTH_POLLUTED,3,2026-01-04 16:20:04
0.04,2.98,216.6,76.4,BOTH_POLLUTED,3,2026-01-04 16:20:05
0.37,4.13,450.6,78.4,BOTH_POLLUTED,3,2026-01-04 16:20:06
3.5,4.55,1.0,80.4,BOTH_POLLUTED,3,2026-01-04 16:20:07
0.43,0.7,293.2,87.7,BOTH_POLLUTED,3,2026-01-04 16:20:08
0.38,1.29,410.7,83.9,BOTH_POLLUTED,3,2026-01-04 16:20:09
0.44,1.79,367.9,88.3,BOTH_POLLUTED,3,2026-01-04 16:20:10
0.28,43.03,24.7,91.8,BOTH_POLLUTED,3,2026-01-04 16:20:11
0.17,44.14,22.8,81.1,BOTH_POLLUTED,3,2026-01-04 16:20:12
0.39,4.25,558.1,92.2,BOTH_POLLUTED,3,2026-01-04 16:20:13
2.14,1.54,11.8,80.9,BOTH_POLLUTED,3,2026-01-04 16:20:14
0.28,57.58,18.5,79.4,BOTH_POLLUTED,3,2026-01-04 16:20:15
0.1,39.14,25.6,82.7,BOTH_POLLUTED,3,2026-01-04 16:20:16
0.3,0.76,359.4,82.3,BOTH_POLLUTED,3,2026-01-04 16:20:17
0.33,51.1,20.7,94.8,BOTH_POLLUTED,3,2026-01-04 16:20:18
0.25,30.47,5.8,77.2,BOTH_POLLUTED,3,2026-01-04 16:20:19
4.73,4.17,5.2,89.0,BOTH_POLLUTED,3,2026-01-04 16:20:20
0.43,3.65,285.8,93.6,BOTH_POLLUTED,3,2026-01-04 16:20:21
0.03,4.16,264.1,82.6,BOTH_POLLUTED,3,2026-01-04 16:20:22
0.26,46.23,13.5,82.0,BOTH_POLLUTED,3,2026-01-04 16:20:23
4.93,2.13,7.7,82.5,BOTH_POLLUTED,3,2026-01-04 16:20:24
